,dist_img,ref_img,dmos,var,distortion,intensity
498,I04_25_04.png,I04.png,4.23,0.559,25,04
499,I04_25_05.png,I04.png,3.43,0.844,25,05
500,I05_01_01.png,I05.png,4.6,0.663,01,01
501,I05_01_02.png,I05.png,4.47,0.562,01,02
502,I05_01_03.png,I05.png,2.83,0.82,01,03
503,I05_01_04.png,I05.png,1.7,0.586,01,04
504,I05_01_05.png,I05.png,1.17,0.373,01,05
505,I05_02_01.png,I05.png,3.67,0.869,02,01
506,I05_02_02.png,I05.png,2.63,0.752,02,02
507,I05_02_03.png,I05.png,1.57,0.616,02,03
508,I05_02_04.png,I05.png,1.33,0.471,02,04
509,I05_02_05.png,I05.png,1.37,0.547,02,05
510,I05_03_01.png,I05.png,4.47,0.562,03,01
511,I05_03_02.png,I05.png,3.9,0.87,03,02
512,I05_03_03.png,I05.png,2.68,0.69,03,03
513,I05_03_04.png,I05.png,1.87,0.562,03,04
514,I05_03_05.png,I05.png,1.53,0.562,03,05
515,I05_04_01.png,I05.png,4.57,0.496,04,01
516,I05_04_02.png,I05.png,3.0,1.0,04,02
517,I05_04_03.png,I05.png,1.77,0.716,04,03
518,I05_04_04.png,I05.png,1.57,0.616,04,04
519,I05_04_05.png,I05.png,1.53,0.67,04,05
520,I05_05_01.png,I05.png,4.23,0.616,05,01
521,I05_05_02.png,I05.png,2.27,0.929,05,02
522,I05_05_03.png,I05.png,1.83,0.734,05,03
523,I05_05_04.png,I05.png,1.67,0.537,05,04
524,I05_05_05.png,I05.png,1.63,0.605,05,05
525,I05_06_01.png,I05.png,4.33,0.699,06,01
526,I05_06_02.png,I05.png,4.37,0.605,06,02
527,I05_06_03.png,I05.png,4.27,0.727,06,03
528,I05_06_04.png,I05.png,3.63,0.983,06,04
529,I05_06_05.png,I05.png,2.9,1.136,06,05
530,I05_07_01.png,I05.png,2.57,0.844,07,01
531,I05_07_02.png,I05.png,2.33,1.011,07,02
532,I05_07_03.png,I05.png,2.1,0.79,07,03
533,I05_07_04.png,I05.png,2.23,0.989,07,04
534,I05_07_05.png,I05.png,2.23,0.989,07,05
535,I05_08_01.png,I05.png,4.73,0.442,08,01
536,I05_08_02.png,I05.png,3.37,0.795,08,02
537,I05_08_03.png,I05.png,2.77,0.955,08,03
538,I05_08_04.png,I05.png,1.63,0.752,08,04
539,I05_08_05.png,I05.png,1.7,0.971,08,05
540,I05_09_01.png,I05.png,4.3,0.586,09,01
541,I05_09_02.png,I05.png,2.6,1.114,09,02
542,I05_09_03.png,I05.png,2.37,1.11,09,03
543,I05_09_04.png,I05.png,1.57,0.667,09,04
544,I05_09_05.png,I05.png,1.23,0.423,09,05
545,I05_10_01.png,I05.png,4.43,0.716,10,01
546,I05_10_02.png,I05.png,4.4,0.554,10,02
547,I05_10_03.png,I05.png,4.3,0.737,10,03
548,I05_10_04.png,I05.png,2.47,1.284,10,04
549,I05_10_05.png,I05.png,1.27,0.512,10,05
550,I05_11_01.png,I05.png,4.4,0.841,11,01
551,I05_11_02.png,I05.png,4.23,0.791,11,02
552,I05_11_03.png,I05.png,3.83,1.098,11,03
553,I05_11_04.png,I05.png,3.33,0.789,11,04
554,I05_11_05.png,I05.png,2.53,0.806,11,05
555,I05_12_01.png,I05.png,4.53,0.499,12,01
556,I05_12_02.png,I05.png,4.43,0.761,12,02
557,I05_12_03.png,I05.png,4.06,0.669,12,03
558,I05_12_04.png,I05.png,3.03,0.836,12,04
559,I05_12_05.png,I05.png,2.8,0.833,12,05
560,I05_13_01.png,I05.png,3.47,1.118,13,01
561,I05_13_02.png,I05.png,2.63,0.983,13,02
562,I05_13_03.png,I05.png,2.3,0.9,13,03
563,I05_13_04.png,I05.png,2.07,0.68,13,04
564,I05_13_05.png,I05.png,2.07,0.929,13,05
565,I05_14_01.png,I05.png,4.37,0.482,14,01
566,I05_14_02.png,I05.png,4.37,0.605,14,02
567,I05_14_03.png,I05.png,4.47,0.562,14,03
568,I05_14_04.png,I05.png,4.2,0.653,14,04
569,I05_14_05.png,I05.png,3.61,0.904,14,05
570,I05_15_01.png,I05.png,3.5,0.885,15,01
571,I05_15_02.png,I05.png,2.7,0.971,15,02
572,I05_15_03.png,I05.png,2.17,0.82,15,03
573,I05_15_04.png,I05.png,1.87,0.884,15,04
574,I05_15_05.png,I05.png,1.47,0.562,15,05
575,I05_16_01.png,I05.png,4.43,0.667,16,01
576,I05_16_02.png,I05.png,4.37,0.482,16,02
577,I05_16_03.png,I05.png,3.67,0.699,16,03
578,I05_16_04.png,I05.png,3.1,0.943,16,04
579,I05_16_05.png,I05.png,2.27,0.854,16,05
580,I05_17_01.png,I05.png,4.5,0.619,17,01
581,I05_17_02.png,I05.png,4.47,0.618,17,02
582,I05_17_03.png,I05.png,3.53,0.884,17,03
583,I05_17_04.png,I05.png,2.7,1.005,17,04
584,I05_17_05.png,I05.png,1.3,0.458,17,05
585,I05_18_01.png,I05.png,4.4,0.879,18,01
586,I05_18_02.png,I05.png,4.47,0.718,18,02
587,I05_18_03.png,I05.png,4.37,0.482,18,03
588,I05_18_04.png,I05.png,4.0,0.683,18,04
589,I05_18_05.png,I05.png,2.77,1.023,18,05
590,I05_19_01.png,I05.png,4.03,0.657,19,01
591,I05_19_02.png,I05.png,3.53,0.718,19,02
592,I05_19_03.png,I05.png,3.13,0.718,19,03
593,I05_19_04.png,I05.png,2.0,0.816,19,04
594,I05_19_05.png,I05.png,1.23,0.423,19,05
595,I05_20_01.png,I05.png,4.47,0.846,20,01
596,I05_20_02.png,I05.png,4.53,0.562,20,02
597,I05_20_03.png,I05.png,4.4,0.611,20,03
598,I05_20_04.png,I05.png,4.43,0.716,20,04
599,I05_20_05.png,I05.png,3.97,0.948,20,05
600,I05_21_01.png,I05.png,4.17,0.82,21,01
601,I05_21_02.png,I05.png,3.7,1.069,21,02
602,I05_21_03.png,I05.png,3.4,1.172,21,03
603,I05_21_04.png,I05.png,3.27,1.031,21,04
604,I05_21_05.png,I05.png,1.4,0.611,21,05
605,I05_22_01.png,I05.png,4.3,0.737,22,01
606,I05_22_02.png,I05.png,4.53,0.618,22,02
607,I05_22_03.png,I05.png,4.07,0.892,22,03
608,I05_22_04.png,I05.png,4.03,1.08,22,04
609,I05_22_05.png,I05.png,4.17,0.82,22,05
610,I05_23_01.png,I05.png,2.33,1.043,23,01
611,I05_23_02.png,I05.png,2.1,0.7,23,02
612,I05_23_03.png,I05.png,1.87,0.763,23,03
613,I05_23_04.png,I05.png,1.8,0.702,23,04
614,I05_23_05.png,I05.png,1.8,0.542,23,05
615,I05_24_01.png,I05.png,3.07,1.031,24,01
616,I05_24_02.png,I05.png,1.9,0.87,24,02
617,I05_24_03.png,I05.png,1.77,0.667,24,03
618,I05_24_04.png,I05.png,1.23,0.423,24,04
619,I05_24_05.png,I05.png,1.2,0.4,24,05
620,I05_25_01.png,I05.png,2.9,0.831,25,01
621,I05_25_02.png,I05.png,3.5,0.806,25,02
622,I05_25_03.png,I05.png,4.0,0.73,25,03
623,I05_25_04.png,I05.png,4.23,0.761,25,04
624,I05_25_05.png,I05.png,3.6,0.663,25,05
625,I06_01_01.png,I06.png,4.7,0.458,01,01
626,I06_01_02.png,I06.png,4.33,0.699,01,02
627,I06_01_03.png,I06.png,3.43,0.92,01,03
628,I06_01_04.png,I06.png,2.13,0.67,01,04
629,I06_01_05.png,I06.png,1.53,0.618,01,05
630,I06_02_01.png,I06.png,4.13,0.884,02,01
631,I06_02_02.png,I06.png,3.6,0.8,02,02
632,I06_02_03.png,I06.png,2.13,0.562,02,03
633,I06_02_04.png,I06.png,1.57,0.616,02,04
634,I06_02_05.png,I06.png,1.63,0.795,02,05
635,I06_03_01.png,I06.png,4.47,0.806,03,01
636,I06_03_02.png,I06.png,4.27,0.814,03,02
637,I06_03_03.png,I06.png,3.27,0.814,03,03
638,I06_03_04.png,I06.png,2.9,0.79,03,04
639,I06_03_05.png,I06.png,2.17,0.687,03,05
640,I06_04_01.png,I06.png,4.6,0.49,04,01
641,I06_04_02.png,I06.png,2.27,0.892,04,02
642,I06_04_03.png,I06.png,2.1,0.79,04,03
643,I06_04_04.png,I06.png,2.27,0.929,04,04
644,I06_04_05.png,I06.png,1.77,0.92,04,05
645,I06_05_01.png,I06.png,4.43,0.803,05,01
646,I06_05_02.png,I06.png,3.13,0.921,05,02
647,I06_05_03.png,I06.png,2.2,1.077,05,03
648,I06_05_04.png,I06.png,1.8,0.542,05,04
649,I06_05_05.png,I06.png,1.8,0.702,05,05
650,I06_06_01.png,I06.png,4.4,0.663,06,01
651,I06_06_02.png,I06.png,3.73,0.929,06,02
652,I06_06_03.png,I06.png,3.87,0.846,06,03
653,I06_06_04.png,I06.png,3.33,0.83,06,04
654,I06_06_05.png,I06.png,2.4,0.917,06,05
655,I06_07_01.png,I06.png,2.67,0.978,07,01
656,I06_07_02.png,I06.png,2.77,1.116,07,02
657,I06_07_03.png,I06.png,2.23,1.023,07,03
658,I06_07_04.png,I06.png,2.23,0.989,07,04
659,I06_07_05.png,I06.png,2.07,0.814,07,05
660,I06_08_01.png,I06.png,4.6,0.663,08,01
661,I06_08_02.png,I06.png,3.23,0.989,08,02
662,I06_08_03.png,I06.png,2.87,0.991,08,03
663,I06_08_04.png,I06.png,2.17,0.969,08,04
664,I06_08_05.png,I06.png,1.77,0.883,08,05
665,I06_09_01.png,I06.png,4.43,0.496,09,01
666,I06_09_02.png,I06.png,4.37,0.657,09,02
667,I06_09_03.png,I06.png,4.5,0.5,09,03
668,I06_09_04.png,I06.png,3.63,1.11,09,04
669,I06_09_05.png,I06.png,1.9,0.597,09,05
670,I06_10_01.png,I06.png,4.6,0.49,10,01
671,I06_10_02.png,I06.png,4.47,0.718,10,02
672,I06_10_03.png,I06.png,4.33,0.65,10,03
673,I06_10_04.png,I06.png,1.6,0.611,10,04
674,I06_10_05.png,I06.png,1.23,0.423,10,05
675,I06_11_01.png,I06.png,4.07,0.772,11,01
676,I06_11_02.png,I06.png,3.4,0.917,11,02
677,I06_11_03.png,I06.png,2.93,0.854,11,03
678,I06_11_04.png,I06.png,2.83,0.934,11,04
679,I06_11_05.png,I06.png,2.13,0.806,11,05
680,I06_12_01.png,I06.png,4.55,0.614,12,01
681,I06_12_02.png,I06.png,3.7,0.823,12,02
682,I06_12_03.png,I06.png,3.2,0.833,12,03
683,I06_12_04.png,I06.png,2.87,0.618,12,04
684,I06_12_05.png,I06.png,2.33,0.745,12,05
685,I06_13_01.png,I06.png,3.37,0.948,13,01
686,I06_13_02.png,I06.png,2.5,0.847,13,02
687,I06_13_03.png,I06.png,2.3,0.64,13,03
688,I06_13_04.png,I06.png,2.2,0.653,13,04
689,I06_13_05.png,I06.png,2.13,0.562,13,05
690,I06_14_01.png,I06.png,4.43,0.667,14,01
691,I06_14_02.png,I06.png,3.63,0.795,14,02
692,I06_14_03.png,I06.png,3.1,0.831,14,03
693,I06_14_04.png,I06.png,2.7,0.823,14,04
694,I06_14_05.png,I06.png,2.07,0.854,14,05
695,I06_15_01.png,I06.png,3.23,0.955,15,01
696,I06_15_02.png,I06.png,2.97,0.948,15,02
697,I06_15_03.png,I06.png,2.5,0.922,15,03
698,I06_15_04.png,I06.png,1.57,0.559,15,04
699,I06_15_05.png,I06.png,1.37,0.605,15,05
700,I06_16_01.png,I06.png,4.03,0.77,16,01
701,I06_16_02.png,I06.png,3.73,0.854,16,02
702,I06_16_03.png,I06.png,3.06,0.801,16,03
703,I06_16_04.png,I06.png,2.5,0.885,16,04
704,I06_16_05.png,I06.png,1.4,0.712,16,05
705,I06_17_01.png,I06.png,4.53,0.806,17,01
706,I06_17_02.png,I06.png,4.47,0.499,17,02
707,I06_17_03.png,I06.png,3.97,0.657,17,03
708,I06_17_04.png,I06.png,3.43,0.844,17,04
709,I06_17_05.png,I06.png,2.77,1.055,17,05
710,I06_18_01.png,I06.png,3.8,0.792,18,01
711,I06_18_02.png,I06.png,4.07,0.727,18,02
712,I06_18_03.png,I06.png,4.53,0.499,18,03
713,I06_18_04.png,I06.png,4.03,0.752,18,04
714,I06_18_05.png,I06.png,3.77,0.906,18,05
715,I06_19_01.png,I06.png,4.4,0.663,19,01
716,I06_19_02.png,I06.png,4.6,0.49,19,02
717,I06_19_03.png,I06.png,3.43,0.559,19,03
718,I06_19_04.png,I06.png,2.2,0.792,19,04
719,I06_19_05.png,I06.png,1.5,0.563,19,05
720,I06_20_01.png,I06.png,4.33,0.537,20,01
721,I06_20_02.png,I06.png,3.1,1.012,20,02
722,I06_20_03.png,I06.png,3.97,1.048,20,03
723,I06_20_04.png,I06.png,2.33,0.83,20,04
724,I06_20_05.png,I06.png,2.77,0.803,20,05
725,I06_21_01.png,I06.png,4.17,0.778,21,01
726,I06_21_02.png,I06.png,3.63,0.948,21,02
727,I06_21_03.png,I06.png,3.23,0.844,21,03
728,I06_21_04.png,I06.png,2.9,0.87,21,04
729,I06_21_05.png,I06.png,1.83,0.582,21,05
730,I06_22_01.png,I06.png,3.9,0.831,22,01
731,I06_22_02.png,I06.png,3.77,1.023,22,02
732,I06_22_03.png,I06.png,3.7,0.936,22,03
733,I06_22_04.png,I06.png,3.2,0.98,22,04
734,I06_22_05.png,I06.png,1.97,0.547,22,05
735,I06_23_01.png,I06.png,2.33,0.789,23,01
736,I06_23_02.png,I06.png,2.63,0.836,23,02
737,I06_23_03.png,I06.png,2.17,0.687,23,03
738,I06_23_04.png,I06.png,1.97,0.706,23,04
739,I06_23_05.png,I06.png,2.26,0.67,23,05
740,I06_24_01.png,I06.png,3.57,0.761,24,01
741,I06_24_02.png,I06.png,2.9,0.746,24,02
742,I06_24_03.png,I06.png,2.27,0.814,24,03
743,I06_24_04.png,I06.png,1.83,0.687,24,04
744,I06_24_05.png,I06.png,1.23,0.423,24,05
745,I06_25_01.png,I06.png,3.0,0.966,25,01
746,I06_25_02.png,I06.png,3.83,0.637,25,02
747,I06_25_03.png,I06.png,4.13,0.67,25,03
748,I06_25_04.png,I06.png,3.23,1.023,25,04
749,I06_25_05.png,I06.png,2.43,0.989,25,05
750,I07_01_01.png,I07.png,4.5,0.5,01,01
751,I07_01_02.png,I07.png,4.4,0.663,01,02
752,I07_01_03.png,I07.png,2.5,1.025,01,03
753,I07_01_04.png,I07.png,1.73,0.573,01,04
754,I07_01_05.png,I07.png,1.37,0.482,01,05
755,I07_02_01.png,I07.png,3.7,0.823,02,01
756,I07_02_02.png,I07.png,2.8,0.702,02,02
757,I07_02_03.png,I07.png,1.67,0.745,02,03
758,I07_02_04.png,I07.png,1.43,0.496,02,04
759,I07_02_05.png,I07.png,1.5,0.671,02,05
760,I07_03_01.png,I07.png,4.67,0.471,03,01
761,I07_03_02.png,I07.png,4.33,0.699,03,02
762,I07_03_03.png,I07.png,2.77,0.92,03,03
763,I07_03_04.png,I07.png,2.07,0.727,03,04
764,I07_03_05.png,I07.png,1.53,0.499,03,05
765,I07_04_01.png,I07.png,4.47,0.499,04,01
766,I07_04_02.png,I07.png,1.73,0.727,04,02
767,I07_04_03.png,I07.png,1.43,0.559,04,03
768,I07_04_04.png,I07.png,1.06,0.246,04,04
769,I07_04_05.png,I07.png,1.13,0.34,04,05
770,I07_05_01.png,I07.png,4.43,0.667,05,01
771,I07_05_02.png,I07.png,2.97,1.031,05,02
772,I07_05_03.png,I07.png,1.5,0.563,05,03
773,I07_05_04.png,I07.png,1.8,0.748,05,04
774,I07_05_05.png,I07.png,1.63,0.752,05,05
775,I07_06_01.png,I07.png,3.73,0.929,06,01
776,I07_06_02.png,I07.png,4.06,0.914,06,02
777,I07_06_03.png,I07.png,3.77,0.955,06,03
778,I07_06_04.png,I07.png,3.0,1.095,06,04
779,I07_06_05.png,I07.png,1.8,0.6,06,05
780,I07_07_01.png,I07.png,2.7,1.005,07,01
781,I07_07_02.png,I07.png,1.93,0.854,07,02
782,I07_07_03.png,I07.png,2.27,0.998,07,03
783,I07_07_04.png,I07.png,1.5,0.671,07,04
784,I07_07_05.png,I07.png,1.27,0.442,07,05
785,I07_08_01.png,I07.png,4.53,0.499,08,01
786,I07_08_02.png,I07.png,2.7,0.936,08,02
787,I07_08_03.png,I07.png,1.97,0.948,08,03
788,I07_08_04.png,I07.png,1.7,0.586,08,04
789,I07_08_05.png,I07.png,1.5,0.563,08,05
790,I07_09_01.png,I07.png,4.73,0.442,09,01
791,I07_09_02.png,I07.png,4.63,0.482,09,02
792,I07_09_03.png,I07.png,4.63,0.482,09,03
793,I07_09_04.png,I07.png,3.6,0.8,09,04
794,I07_09_05.png,I07.png,1.7,0.69,09,05
795,I07_10_01.png,I07.png,4.1,0.651,10,01
796,I07_10_02.png,I07.png,3.87,0.884,10,02
797,I07_10_03.png,I07.png,3.87,0.921,10,03
798,I07_10_04.png,I07.png,1.6,0.554,10,04
799,I07_10_05.png,I07.png,1.23,0.423,10,05
800,I07_11_01.png,I07.png,3.35,0.9,11,01
801,I07_11_02.png,I07.png,2.7,0.862,11,02
802,I07_11_03.png,I07.png,2.6,0.879,11,03
803,I07_11_04.png,I07.png,2.34,0.814,11,04
804,I07_11_05.png,I07.png,2.23,0.667,11,05
805,I07_12_01.png,I07.png,4.23,0.955,12,01
806,I07_12_02.png,I07.png,3.13,0.957,12,02
807,I07_12_03.png,I07.png,2.77,0.989,12,03
808,I07_12_04.png,I07.png,2.4,0.712,12,04
809,I07_12_05.png,I07.png,2.06,0.788,12,05
810,I07_13_01.png,I07.png,3.73,0.892,13,01
811,I07_13_02.png,I07.png,3.0,0.856,13,02
812,I07_13_03.png,I07.png,2.73,0.929,13,03
813,I07_13_04.png,I07.png,2.13,0.67,13,04
814,I07_13_05.png,I07.png,2.0,0.577,13,05
815,I07_14_01.png,I07.png,4.1,0.588,14,01
816,I07_14_02.png,I07.png,2.77,0.803,14,02
817,I07_14_03.png,I07.png,2.6,0.841,14,03
818,I07_14_04.png,I07.png,2.17,0.82,14,04
819,I07_14_05.png,I07.png,1.6,0.554,14,05
820,I07_15_01.png,I07.png,3.2,0.909,15,01
821,I07_15_02.png,I07.png,2.27,0.814,15,02
822,I07_15_03.png,I07.png,1.77,0.616,15,03
823,I07_15_04.png,I07.png,1.47,0.562,15,04
824,I07_15_05.png,I07.png,1.37,0.482,15,05
825,I07_16_01.png,I07.png,4.7,0.526,16,01
826,I07_16_02.png,I07.png,4.2,0.748,16,02
827,I07_16_03.png,I07.png,3.5,0.764,16,03
828,I07_16_04.png,I07.png,2.0,0.683,16,04
829,I07_16_05.png,I07.png,1.17,0.373,16,05
830,I07_17_01.png,I07.png,4.7,0.458,17,01
831,I07_17_02.png,I07.png,4.63,0.482,17,02
832,I07_17_03.png,I07.png,4.1,0.79,17,03
833,I07_17_04.png,I07.png,3.43,0.883,17,04
834,I07_17_05.png,I07.png,2.6,1.052,17,05
835,I07_18_01.png,I07.png,3.2,1.108,18,01
836,I07_18_02.png,I07.png,4.3,0.737,18,02
837,I07_18_03.png,I07.png,4.5,0.563,18,03
838,I07_18_04.png,I07.png,4.43,0.496,18,04
839,I07_18_05.png,I07.png,4.0,0.894,18,05
840,I07_19_01.png,I07.png,4.43,0.667,19,01
841,I07_19_02.png,I07.png,4.5,0.619,19,02
842,I07_19_03.png,I07.png,3.5,0.922,19,03
843,I07_19_04.png,I07.png,1.93,0.772,19,04
844,I07_19_05.png,I07.png,1.37,0.605,19,05
845,I07_20_01.png,I07.png,3.3,1.1,20,01
846,I07_20_02.png,I07.png,2.97,0.875,20,02
847,I07_20_03.png,I07.png,2.97,0.983,20,03
848,I07_20_04.png,I07.png,2.65,1.151,20,04
849,I07_20_05.png,I07.png,2.83,0.969,20,05
850,I07_21_01.png,I07.png,3.73,0.929,21,01
851,I07_21_02.png,I07.png,2.93,0.929,21,02
852,I07_21_03.png,I07.png,3.43,1.086,21,03
853,I07_21_04.png,I07.png,3.1,1.088,21,04
854,I07_21_05.png,I07.png,1.53,0.499,21,05
855,I07_22_01.png,I07.png,3.97,0.795,22,01
856,I07_22_02.png,I07.png,3.5,0.992,22,02
857,I07_22_03.png,I07.png,3.6,1.114,22,03
858,I07_22_04.png,I07.png,2.83,1.241,22,04
859,I07_22_05.png,I07.png,2.07,0.727,22,05
860,I07_23_01.png,I07.png,2.8,1.194,23,01
861,I07_23_02.png,I07.png,2.27,0.814,23,02
862,I07_23_03.png,I07.png,2.0,0.894,23,03
863,I07_23_04.png,I07.png,2.0,0.683,23,04
864,I07_23_05.png,I07.png,1.6,0.554,23,05
865,I07_24_01.png,I07.png,3.8,0.702,24,01
866,I07_24_02.png,I07.png,2.83,0.898,24,02
867,I07_24_03.png,I07.png,2.1,0.651,24,03
868,I07_24_04.png,I07.png,1.8,0.476,24,04
869,I07_24_05.png,I07.png,1.27,0.512,24,05
870,I07_25_01.png,I07.png,2.87,0.884,25,01
871,I07_25_02.png,I07.png,4.03,0.875,25,02
872,I07_25_03.png,I07.png,4.63,0.547,25,03
873,I07_25_04.png,I07.png,4.43,0.761,25,04
874,I07_25_05.png,I07.png,3.57,1.055,25,05
875,I08_01_01.png,I08.png,4.8,0.4,01,01
876,I08_01_02.png,I08.png,4.4,0.712,01,02
877,I08_01_03.png,I08.png,3.0,0.73,01,03
878,I08_01_04.png,I08.png,2.0,0.683,01,04
879,I08_01_05.png,I08.png,1.47,0.562,01,05
880,I08_02_01.png,I08.png,4.27,0.727,02,01
881,I08_02_02.png,I08.png,3.2,1.013,02,02
882,I08_02_03.png,I08.png,1.83,0.734,02,03
883,I08_02_04.png,I08.png,1.53,0.499,02,04
884,I08_02_05.png,I08.png,1.33,0.471,02,05
885,I08_03_01.png,I08.png,4.9,0.3,03,01
886,I08_03_02.png,I08.png,4.33,0.537,03,02
887,I08_03_03.png,I08.png,3.23,0.92,03,03
888,I08_03_04.png,I08.png,2.33,0.65,03,04
889,I08_03_05.png,I08.png,1.83,0.582,03,05
890,I08_04_01.png,I08.png,4.5,0.563,04,01
891,I08_04_02.png,I08.png,2.87,1.258,04,02
892,I08_04_03.png,I08.png,1.7,0.737,04,03
893,I08_04_04.png,I08.png,1.67,0.699,04,04
894,I08_04_05.png,I08.png,1.73,0.68,04,05
895,I08_05_01.png,I08.png,4.4,0.49,05,01
896,I08_05_02.png,I08.png,2.93,1.123,05,02
897,I08_05_03.png,I08.png,1.97,0.605,05,03
898,I08_05_04.png,I08.png,1.73,0.573,05,04
899,I08_05_05.png,I08.png,1.57,0.616,05,05
900,I08_06_01.png,I08.png,3.77,0.716,06,01
901,I08_06_02.png,I08.png,3.8,0.748,06,02
902,I08_06_03.png,I08.png,3.27,1.181,06,03
903,I08_06_04.png,I08.png,2.8,0.909,06,04
904,I08_06_05.png,I08.png,2.07,0.772,06,05
905,I08_07_01.png,I08.png,2.87,0.793,07,01
906,I08_07_02.png,I08.png,2.63,1.08,07,02
907,I08_07_03.png,I08.png,2.03,0.948,07,03
908,I08_07_04.png,I08.png,1.9,0.962,07,04
909,I08_07_05.png,I08.png,2.33,1.011,07,05
910,I08_08_01.png,I08.png,4.67,0.537,08,01
911,I08_08_02.png,I08.png,3.37,1.016,08,02
912,I08_08_03.png,I08.png,3.07,0.964,08,03
913,I08_08_04.png,I08.png,2.13,0.957,08,04
914,I08_08_05.png,I08.png,1.6,0.841,08,05
915,I08_09_01.png,I08.png,4.5,0.563,09,01
916,I08_09_02.png,I08.png,4.73,0.442,09,02
917,I08_09_03.png,I08.png,4.63,0.547,09,03
918,I08_09_04.png,I08.png,3.53,0.846,09,04
919,I08_09_05.png,I08.png,1.57,0.667,09,05
920,I08_10_01.png,I08.png,4.57,0.616,10,01
921,I08_10_02.png,I08.png,4.3,0.586,10,02
922,I08_10_03.png,I08.png,3.83,1.035,10,03
923,I08_10_04.png,I08.png,1.5,0.5,10,04
924,I08_10_05.png,I08.png,1.2,0.4,10,05
925,I08_11_01.png,I08.png,3.47,0.846,11,01
926,I08_11_02.png,I08.png,2.97,1.016,11,02
927,I08_11_03.png,I08.png,2.53,0.718,11,03
928,I08_11_04.png,I08.png,2.52,0.615,11,04
929,I08_11_05.png,I08.png,2.17,0.734,11,05
930,I08_12_01.png,I08.png,4.43,0.761,12,01
931,I08_12_02.png,I08.png,3.5,1.088,12,02
932,I08_12_03.png,I08.png,2.93,0.854,12,03
933,I08_12_04.png,I08.png,2.37,0.547,12,04
934,I08_12_05.png,I08.png,2.4,0.712,12,05
935,I08_13_01.png,I08.png,3.33,0.869,13,01
936,I08_13_02.png,I08.png,2.7,0.862,13,02
937,I08_13_03.png,I08.png,2.8,1.077,13,03
938,I08_13_04.png,I08.png,2.43,0.716,13,04
939,I08_13_05.png,I08.png,2.1,0.597,13,05
940,I08_14_01.png,I08.png,4.7,0.526,14,01
941,I08_14_02.png,I08.png,3.6,0.757,14,02
942,I08_14_03.png,I08.png,2.67,0.907,14,03
943,I08_14_04.png,I08.png,2.6,0.663,14,04
944,I08_14_05.png,I08.png,2.17,0.637,14,05
945,I08_15_01.png,I08.png,3.8,0.748,15,01
946,I08_15_02.png,I08.png,2.53,0.763,15,02
947,I08_15_03.png,I08.png,2.03,0.605,15,03
948,I08_15_04.png,I08.png,1.63,0.605,15,04
949,I08_15_05.png,I08.png,1.53,0.499,15,05
950,I08_16_01.png,I08.png,4.67,0.596,16,01
951,I08_16_02.png,I08.png,4.27,0.772,16,02
952,I08_16_03.png,I08.png,3.73,0.772,16,03
953,I08_16_04.png,I08.png,2.53,0.718,16,04
954,I08_16_05.png,I08.png,1.63,0.657,16,05
955,I08_17_01.png,I08.png,4.63,0.482,17,01
956,I08_17_02.png,I08.png,4.67,0.471,17,02
957,I08_17_03.png,I08.png,4.47,0.67,17,03
958,I08_17_04.png,I08.png,3.7,0.64,17,04
959,I08_17_05.png,I08.png,2.47,1.024,17,05
960,I08_18_01.png,I08.png,4.4,0.611,18,01
961,I08_18_02.png,I08.png,4.5,0.563,18,02
962,I08_18_03.png,I08.png,4.8,0.4,18,03
963,I08_18_04.png,I08.png,4.53,0.499,18,04
964,I08_18_05.png,I08.png,4.13,0.763,18,05
965,I08_19_01.png,I08.png,4.7,0.64,19,01
966,I08_19_02.png,I08.png,4.43,0.716,19,02
967,I08_19_03.png,I08.png,4.17,0.86,19,03
968,I08_19_04.png,I08.png,1.87,0.763,19,04
969,I08_19_05.png,I08.png,1.35,0.478,19,05
970,I08_20_01.png,I08.png,4.57,0.803,20,01
971,I08_20_02.png,I08.png,4.4,0.8,20,02
972,I08_20_03.png,I08.png,3.5,1.088,20,03
973,I08_20_04.png,I08.png,3.97,1.08,20,04
974,I08_20_05.png,I08.png,3.6,1.083,20,05
975,I08_21_01.png,I08.png,4.07,0.854,21,01
976,I08_21_02.png,I08.png,3.5,1.232,21,02
977,I08_21_03.png,I08.png,3.13,1.176,21,03
978,I08_21_04.png,I08.png,2.93,1.062,21,04
979,I08_21_05.png,I08.png,1.63,0.605,21,05
980,I08_22_01.png,I08.png,2.63,1.08,22,01
981,I08_22_02.png,I08.png,2.93,0.892,22,02
982,I08_22_03.png,I08.png,2.5,0.992,22,03
983,I08_22_04.png,I08.png,2.13,1.176,22,04
984,I08_22_05.png,I08.png,1.6,0.611,22,05
985,I08_23_01.png,I08.png,2.83,0.969,23,01
986,I08_23_02.png,I08.png,2.8,0.98,23,02
987,I08_23_03.png,I08.png,2.27,0.727,23,03
988,I08_23_04.png,I08.png,2.03,0.836,23,04
989,I08_23_05.png,I08.png,2.17,0.86,23,05
990,I08_24_01.png,I08.png,4.1,0.831,24,01
991,I08_24_02.png,I08.png,2.8,0.748,24,02
992,I08_24_03.png,I08.png,2.47,0.884,24,03
993,I08_24_04.png,I08.png,1.6,0.611,24,04
994,I08_24_05.png,I08.png,1.3,0.586,24,05
995,I08_25_01.png,I08.png,3.87,0.806,25,01
996,I08_25_02.png,I08.png,4.0,0.73,25,02
